order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
30989,27879,prior,8,6,15,30
30993,43390,prior,26,5,11,5
30994,10333,prior,1,3,13,
30995,13930,test,22,4,10,9
30996,9283,prior,6,0,13,14
30999,16113,test,43,0,17,6
31007,15995,prior,59,4,10,7
31009,24756,prior,4,5,18,30
31010,30041,test,23,4,12,26
31014,24987,prior,4,4,19,17
31018,2904,prior,22,1,16,5
31020,37380,prior,29,2,11,3
31023,37857,prior,1,4,23,
31024,22104,prior,46,6,23,6
31026,31081,prior,23,1,19,9
31029,5984,prior,18,4,7,6
31032,39801,prior,18,2,13,1
31034,3393,prior,11,4,9,17
31045,24184,prior,42,2,16,8
31049,25481,prior,44,5,21,2
31051,646,prior,51,4,14,4
31055,17441,prior,14,2,14,15
31062,21538,prior,12,2,14,20
31065,9062,prior,19,0,13,7
31067,19487,prior,5,4,15,3
31068,55766,prior,11,0,10,30
31070,26715,prior,76,1,11,1
31072,54414,prior,46,1,14,6
31073,28327,prior,1,4,17,
31078,27356,prior,3,4,14,1
31083,29825,prior,17,0,15,11
31092,39377,prior,5,6,14,20
31093,5308,prior,26,0,13,7
31096,23074,prior,30,0,9,7
31097,8392,prior,7,4,18,5
31108,36710,prior,33,6,8,16
31116,17641,prior,13,2,16,9
31119,22053,prior,14,0,13,7
31120,21788,prior,29,1,12,7
31122,22540,prior,2,3,12,0
31125,61254,prior,4,3,13,0
31132,43162,prior,14,3,13,5
31135,31355,prior,56,0,12,3
31136,53173,prior,28,2,12,15
31140,21429,prior,5,3,10,9
31141,47609,prior,4,4,16,9
31142,10646,prior,23,5,9,4
31143,38936,prior,15,2,14,14
31144,9660,prior,4,1,12,3
31147,16574,prior,3,5,12,7
31148,2970,prior,6,1,15,8
31150,13532,prior,4,6,16,30
31152,35011,prior,1,2,23,
31159,57697,prior,12,4,10,4
31174,58580,prior,7,4,12,16
31175,10173,prior,10,3,16,23
31176,55504,prior,28,1,16,5
31177,11478,prior,7,2,13,14
31179,23375,prior,1,1,3,
31182,42034,prior,5,0,14,7
31183,60217,prior,6,0,12,12
31186,23711,prior,23,2,18,2
31187,10329,prior,11,6,9,4
31190,15422,train,19,4,22,8
31191,26426,prior,4,3,23,14
31194,13503,prior,1,3,13,
31202,40007,prior,5,0,11,17
31203,19899,prior,18,2,13,11
31204,60982,prior,20,2,17,8
31207,48049,prior,60,4,13,11
31212,14484,prior,8,2,9,18
31219,14198,prior,24,5,8,4
31221,11098,prior,20,5,11,18
31223,27965,prior,12,1,13,5
31227,14885,prior,13,5,15,9
31230,39719,prior,1,3,9,
31232,8963,prior,7,0,10,30
31233,41787,prior,5,6,17,26
31238,47339,prior,24,2,11,7
31242,44438,prior,5,2,14,19
31248,36790,prior,16,4,17,4
31249,27264,train,4,2,16,30
31257,27856,prior,34,0,11,7
31258,29519,prior,9,1,16,8
31261,10660,prior,26,1,11,1
31264,25458,prior,12,3,19,6
31265,37700,prior,4,3,9,8
31266,29411,prior,12,4,10,13
31268,15364,prior,39,3,8,3
31274,27360,prior,1,0,14,
31275,24926,prior,4,5,6,29
31278,31021,prior,21,3,19,2
31290,5109,prior,17,1,11,20
31292,33915,prior,8,6,14,6
31296,31193,prior,10,3,15,30
31298,32075,prior,1,6,10,
31303,1756,prior,2,5,12,30
31306,60806,prior,26,3,12,3
31307,9446,prior,11,1,19,12
31320,34425,prior,9,0,16,7
31325,38073,prior,7,6,11,3
31327,39012,prior,27,2,18,7
31331,2399,prior,48,0,19,6
31334,37867,train,5,0,8,1
31335,41698,prior,44,2,11,8
31337,24201,prior,9,5,7,9
31341,21297,prior,7,2,16,15
31343,13611,train,4,1,11,30
31344,32411,prior,11,4,17,29
31346,56023,prior,23,6,11,7
31349,61939,prior,36,5,8,10
31355,1672,prior,3,1,19,3
31356,13621,prior,1,6,15,
31363,36916,prior,36,5,11,0
31364,8873,prior,17,2,14,7
31369,12332,prior,5,2,0,22
31370,4705,prior,72,3,8,2
31372,1663,prior,1,0,17,
31375,10460,prior,5,5,21,11
31376,13307,train,18,4,22,9
31378,26606,prior,4,6,13,19
31384,44229,prior,18,4,10,11
31388,31760,prior,61,5,11,3
31389,22948,prior,52,2,17,4
31393,58128,prior,9,2,11,30
31395,40892,prior,28,2,9,8
31396,60741,prior,35,0,14,5
31397,18924,prior,9,4,11,4
31398,47168,prior,28,6,15,2
31401,20130,prior,43,6,12,7
31403,16370,prior,9,5,10,4
31404,29045,prior,12,4,0,27
31405,25031,prior,4,2,12,5
31410,49630,prior,11,6,13,30
31413,2529,prior,7,0,22,3
31414,6141,prior,4,2,14,13
31415,30077,prior,63,2,15,2
31416,28268,prior,5,4,12,7
31422,58622,prior,15,6,18,30
31426,61573,prior,9,5,15,5
31429,33366,prior,4,6,16,30
31439,22992,prior,22,3,18,30
31445,62253,prior,28,1,11,16
31446,53236,prior,1,2,16,
31451,48677,prior,8,1,14,7
31455,16582,prior,24,3,15,0
31456,7866,prior,1,3,19,
31458,42400,test,33,1,15,3
31460,27776,prior,1,6,22,
31464,6859,prior,12,0,12,8
31470,5917,prior,5,1,11,14
31471,34559,prior,6,2,15,0
31478,59953,train,19,1,12,1
31483,47766,prior,8,6,10,4
31484,34727,prior,18,1,9,3
31485,46673,prior,12,4,16,16
31490,47157,prior,3,3,9,30
31492,13201,prior,6,2,17,30
31494,8448,prior,4,1,12,12
31495,849,prior,2,3,21,13
31497,9707,prior,5,1,14,13
31501,55509,prior,4,4,15,4
31502,57226,prior,9,4,8,5
31506,12191,prior,1,4,11,
31508,59859,prior,21,2,12,12
31511,60642,prior,5,4,14,1
31512,53006,prior,14,2,15,1
31519,50077,prior,10,0,12,15
31522,31188,prior,3,3,11,4
31523,41191,prior,3,1,22,13
31525,30477,prior,19,0,1,19
31532,29048,prior,18,2,17,2
31537,35653,prior,10,3,6,10
31538,36775,prior,7,2,9,3
31541,39738,prior,51,6,11,5
31543,19124,prior,4,2,16,10
31544,60181,prior,19,0,8,8
31545,24810,prior,19,2,9,0
31548,60758,prior,22,6,11,24
31552,40064,prior,17,5,15,1
31555,47172,prior,22,6,12,6
31557,51525,train,4,5,11,2
31563,34970,prior,5,2,22,13
31566,53554,prior,26,5,13,30
31571,51815,prior,22,3,19,23
31573,35828,prior,45,2,20,4
31574,20144,prior,23,0,11,9
31576,24982,prior,3,0,17,30
31579,62239,prior,29,5,13,2
31587,54976,prior,3,1,17,0
31589,3597,prior,15,2,18,5
31590,56791,prior,22,1,16,6
31593,14087,prior,2,2,8,8
31595,30056,prior,78,6,13,4
31596,27567,prior,6,0,12,28
31597,5966,prior,4,0,12,30
31601,36734,train,20,0,19,7
31602,14160,prior,10,1,14,6
31604,52798,prior,10,4,12,30
31606,54486,prior,41,1,13,4
31609,58825,prior,17,0,12,7
31610,35625,prior,3,2,16,30
31616,40143,prior,69,0,14,3
31617,18864,prior,2,3,7,30
31621,54068,prior,18,3,8,3
31622,37137,prior,21,2,23,7
31625,39023,prior,10,0,15,14
31628,17281,prior,2,3,15,4
31631,59278,prior,2,0,9,8
31636,44696,prior,38,1,12,4
31637,12993,prior,55,1,11,2
31640,62735,prior,7,0,13,30
31650,13433,test,9,5,8,30
31657,18207,prior,5,0,15,22
31660,8273,prior,7,3,12,10
31661,42910,prior,33,1,8,8
31663,2879,prior,23,5,9,9
31664,17456,prior,6,5,15,14
31665,17238,prior,64,1,17,7
31668,22339,prior,15,0,19,2
31669,470,prior,5,5,10,8
31671,20617,prior,11,3,15,0
31680,304,prior,33,4,21,6
31682,55259,prior,16,1,10,19
31684,30985,prior,30,3,13,9
31685,33586,prior,9,0,19,4
31689,34693,prior,15,6,13,5
31692,43334,train,33,4,15,2
31696,32775,prior,44,0,10,6
31698,38171,prior,12,5,9,2
31701,17979,prior,2,1,17,6
31703,3546,prior,5,1,14,14
31706,28307,prior,34,4,15,7
31708,30477,prior,5,3,15,8
31713,25412,prior,26,0,22,1
31715,13024,prior,12,5,13,13
31716,60044,train,8,2,17,11
31725,41070,prior,1,6,15,
31727,59371,prior,4,4,20,16
31728,19668,prior,21,0,12,8
31731,17662,test,7,6,13,30
31734,25744,prior,23,2,18,6
31738,4490,prior,68,3,11,2
31742,5875,prior,4,6,23,30
31744,50174,prior,18,4,16,5
31745,3536,prior,55,0,17,3
31754,47130,prior,4,2,20,30
31756,25867,prior,31,4,8,7
31757,42146,prior,6,6,8,13
31760,50938,prior,20,5,10,5
31763,57383,prior,3,3,18,13
31766,22833,test,5,3,23,30
31769,13072,prior,24,2,9,8
31774,41273,prior,1,1,18,
31786,2486,prior,1,4,9,
31788,34243,train,12,4,17,0
31789,5321,prior,5,5,10,27
31790,13095,prior,6,0,11,29
31791,32432,prior,2,6,17,9
31797,1519,prior,14,3,11,2
31800,24422,prior,13,4,6,30
31801,46,prior,2,1,13,7
31802,4762,prior,30,5,7,11
31808,19345,prior,24,6,15,3
31809,58780,prior,8,0,15,6
31813,24993,prior,10,5,13,12
31816,7279,prior,81,5,10,3
31817,44226,prior,16,4,17,4
31818,21777,prior,73,0,9,3
31824,32385,prior,4,6,16,6
31828,27158,prior,5,6,14,29
31832,20940,prior,27,3,13,23
31833,61867,prior,2,5,8,30
31835,36021,prior,7,0,12,15
31836,37313,prior,53,5,15,3
31839,29032,prior,51,6,16,4
31841,55441,prior,40,2,12,3
31843,41000,prior,18,2,8,5
31844,34489,prior,2,3,14,7
31847,55577,prior,15,0,12,7
31848,59975,prior,38,1,7,12
31849,24013,prior,8,6,11,13
31851,5430,prior,28,5,15,3
31853,43660,prior,18,3,13,6
31858,43980,prior,12,4,7,6
31863,15875,prior,21,4,19,6
31864,21399,prior,34,4,10,7
31866,47356,prior,7,5,19,8
31869,7103,prior,27,0,10,6
31875,18761,prior,31,2,14,30
31878,59608,prior,19,3,6,9
31879,31057,prior,26,0,15,4
31880,49315,prior,12,0,13,14
31882,31672,prior,8,0,16,30
31883,6441,prior,25,4,9,7
31884,21893,prior,1,4,14,
31885,6801,prior,23,4,19,1
31889,46079,prior,19,1,18,6
31890,48620,prior,66,6,0,2
31894,54085,train,11,3,18,4
31896,49406,prior,64,4,13,1
31901,20125,prior,5,1,12,10
31904,49481,prior,50,2,15,5
31905,16036,prior,4,4,15,30
31909,31432,prior,14,5,11,7
31913,39068,prior,12,0,17,9
31917,18023,prior,48,3,16,5
31921,52904,prior,83,4,18,3
31922,52385,prior,23,1,17,4
31925,47329,prior,4,3,10,12
31926,54473,test,7,6,11,30
31929,5440,prior,6,5,6,5
31934,54969,prior,4,6,6,4
31937,34214,prior,7,1,14,19
31943,33220,prior,13,5,13,7
31944,37112,train,11,0,20,14
31946,28238,prior,7,1,12,4
31948,49406,prior,52,4,16,2
31949,18230,prior,6,1,11,13
31954,12430,test,100,6,17,1
31955,42104,prior,48,1,13,8
31960,36740,prior,17,1,12,1
31965,18589,prior,7,1,11,9
31970,55420,prior,26,3,9,19
31972,19734,prior,12,6,15,30
31973,12104,prior,2,0,12,8
31974,37137,prior,26,3,10,2
31978,46126,prior,9,6,13,7
31981,52243,prior,11,1,9,6
31983,6801,prior,44,3,9,2
31986,51125,test,8,2,12,12
31988,30554,prior,6,3,14,8
31993,9785,prior,1,1,0,
31996,41226,prior,9,3,9,2
32000,40018,prior,21,2,10,7
32001,16636,prior,7,3,10,21
32006,15306,prior,3,5,0,20
32007,34469,prior,19,3,15,5
32009,25610,prior,10,3,7,3
32011,54872,prior,10,1,2,18
32018,22568,prior,20,1,12,3
32022,14916,train,46,1,13,19
32025,1006,prior,3,6,15,30
32031,9583,prior,8,2,18,30
32033,36210,prior,10,1,12,14
32035,36667,prior,8,5,17,21
32038,24644,prior,6,2,11,8
32039,54337,prior,10,3,21,1
32040,10345,prior,60,0,6,4
32046,56636,prior,19,1,10,28
32047,29027,train,13,0,16,21
32064,8248,prior,5,1,15,3
32066,26632,prior,11,0,8,20
32070,15229,prior,45,1,20,14
32073,48364,prior,6,3,13,2
32078,43540,prior,33,2,10,10
32082,33329,prior,12,5,9,16
32084,2175,prior,4,4,12,8
32086,55763,prior,10,1,11,11
32088,20730,prior,47,6,11,4
32094,43941,prior,1,6,7,
32097,55859,test,5,2,11,30
32100,21951,prior,1,5,14,
32101,894,prior,11,2,8,3
32105,21607,prior,26,0,12,7
32108,14243,prior,26,2,20,5
32112,48751,prior,16,1,14,4
32125,53265,prior,6,0,14,12
32133,10395,prior,3,6,11,30
32138,126,prior,10,0,15,21
32142,40669,prior,53,4,12,3
32146,34787,train,9,6,19,5
32148,56671,prior,19,6,12,30
32151,55746,prior,12,0,16,7
32152,45461,prior,60,5,16,8
32153,541,prior,1,6,23,
32157,24063,prior,13,0,16,7
32160,45564,prior,49,5,15,0
32163,28611,prior,17,3,11,2
32165,631,prior,6,3,18,30
32166,23160,prior,8,1,15,8
32169,36289,prior,15,1,14,30
32170,25872,prior,12,3,13,4
32171,30813,prior,1,0,15,
32172,11022,prior,3,6,14,30
32173,25220,prior,73,3,21,5
32177,43954,prior,3,0,9,14
32179,19860,train,28,3,11,30
32182,32165,prior,19,0,17,3
32183,7077,prior,17,3,10,2
32186,8043,prior,5,2,17,7
32189,24171,prior,4,0,12,30
32191,62203,prior,3,1,13,30
32195,44131,prior,8,0,19,30
32198,2160,prior,4,4,9,30
32206,14397,prior,22,5,13,10
32207,37541,prior,2,0,15,7
32211,3536,prior,63,4,17,2
32212,3097,prior,23,0,11,7
32213,14922,prior,15,2,8,4
32214,775,prior,4,0,12,30
32216,36975,prior,44,0,15,1
32219,2976,prior,18,5,14,2
32220,28128,prior,1,5,9,
32222,29386,prior,29,1,16,11
32226,60940,prior,4,6,13,6
32230,51867,prior,14,0,22,7
32231,20498,prior,2,0,15,7
32238,31928,prior,1,3,6,
32240,30715,prior,17,5,16,27
32245,39451,prior,14,0,13,10
32246,44733,prior,11,2,14,7
32248,10398,prior,6,0,13,30
32250,22663,prior,30,6,20,7
32251,23405,prior,45,4,16,7
32260,62975,prior,30,3,13,30
32262,23986,prior,25,2,14,3
32266,34080,prior,28,1,10,4
32267,51984,prior,3,2,14,4
32274,41893,prior,12,6,17,7
32278,33344,prior,21,6,10,7
32279,27856,prior,30,6,21,6
32282,58596,prior,6,1,11,5
32283,16588,prior,26,6,9,4
32285,46120,prior,8,1,13,30
32289,39243,prior,3,4,16,11
32290,17555,prior,4,4,9,20
32295,54067,prior,40,1,19,0
32297,15537,prior,1,3,14,
32302,30508,prior,10,3,14,2
32305,62266,prior,1,4,13,
32306,52295,prior,1,4,14,
32308,25780,prior,29,5,13,5
32312,18783,prior,16,3,15,1
32314,34510,prior,26,0,18,8
32322,42599,prior,8,0,17,30
32323,42846,prior,2,4,10,16
32329,56912,prior,9,5,21,15
32330,59682,prior,21,4,6,5
32332,37182,prior,4,5,16,7
32335,19745,prior,4,5,14,2
32337,57116,prior,6,3,16,15
32338,3628,prior,7,1,20,29
32339,1232,prior,1,3,14,
32340,58143,prior,14,0,15,4
32342,29684,prior,2,5,15,30
32344,13708,prior,3,0,6,30
32345,3269,prior,35,2,13,5
32346,21470,prior,2,6,9,9
32348,20227,prior,2,1,15,10
32354,29954,prior,2,2,12,30
32355,29660,prior,11,6,18,7
32356,47129,prior,8,4,10,12
32357,56995,prior,6,1,17,3
32358,4525,prior,3,2,10,30
32362,1081,prior,4,6,19,1
32368,49249,prior,52,3,8,2
32370,62252,prior,1,6,7,
32371,41969,prior,1,6,21,
32373,24707,test,7,1,20,11
32374,27340,prior,6,6,16,12
32375,49346,prior,17,2,17,2
32379,13983,prior,9,6,18,6
32386,39457,prior,5,3,18,6
32388,6254,prior,17,0,15,2
32389,38532,prior,1,0,11,
32395,55519,prior,20,2,14,4
32397,12930,prior,25,6,7,7
32398,31836,prior,20,6,11,5
32399,11185,prior,17,0,17,0
32400,56613,prior,15,0,10,14
32403,61473,test,35,5,7,6
32408,34121,prior,11,6,14,30
32410,22364,prior,9,0,12,9
32411,16538,prior,63,6,8,2
32413,40005,prior,1,5,13,
32414,47071,prior,11,5,16,30
32420,22096,prior,1,5,20,
32426,14978,prior,7,4,20,2
32428,27001,prior,5,0,0,28
32429,16136,prior,34,4,13,2
32430,23787,prior,8,2,13,20
32432,24319,prior,6,3,16,3
32435,9669,prior,8,0,17,19
32436,62782,prior,3,4,20,10
32437,52948,prior,5,3,9,20
32440,23539,prior,34,4,22,4
32441,36078,prior,1,1,22,
32448,35031,prior,2,5,15,27
32454,39220,prior,37,3,7,8
32457,11606,prior,2,0,15,30
32459,46699,prior,27,4,8,4
32460,43591,prior,2,2,12,5
32461,41083,prior,10,0,17,14
32466,11200,prior,38,6,18,2
32469,59215,prior,22,0,15,10
32472,36509,prior,23,2,12,1
32473,20356,prior,26,0,13,14
32477,22778,prior,38,6,13,6
32483,43805,prior,2,6,13,22
32489,38720,prior,7,4,10,2
32494,4987,prior,6,6,18,8
32500,35048,prior,75,1,12,2
32503,38588,prior,9,2,10,5
32508,13208,prior,5,3,17,24
32511,5065,prior,8,5,16,8
32513,23087,prior,8,1,20,6
32516,4004,prior,21,1,19,8
32518,16884,prior,14,6,11,5
32522,29825,prior,15,6,8,14
32523,28491,prior,23,0,11,21
32531,54073,prior,17,3,10,12
32536,8591,prior,6,2,16,13
32539,56917,prior,39,1,15,14
32540,9969,prior,8,2,16,12
32541,39508,prior,18,6,15,15
32544,52399,prior,14,1,10,21
32545,58716,prior,34,6,11,8
32549,57256,prior,42,3,23,4
32553,9729,prior,15,2,13,15
32556,11788,prior,4,0,14,16
32562,275,prior,7,0,17,2
32567,50352,prior,42,1,13,1
32569,9288,prior,14,6,17,7
32573,50550,prior,13,0,18,10
32575,18761,prior,12,3,12,2
32580,61249,prior,3,0,15,30
32582,41512,prior,2,2,15,13
32589,37721,prior,2,2,14,21
32590,4477,prior,2,1,11,2
32595,11698,prior,1,0,14,
32596,15161,prior,68,3,8,1
32597,41944,prior,20,4,14,5
32599,18402,prior,4,0,15,22
32601,12486,prior,68,2,13,0
32602,44515,prior,25,2,11,6
32604,53543,prior,23,6,13,6
32609,53516,prior,4,2,21,3
32610,27448,prior,20,0,17,5
32612,13362,prior,68,3,10,0
32613,52183,prior,32,3,12,5
32616,53446,prior,3,3,22,6
32617,56260,prior,4,6,9,27
32619,20185,prior,32,0,20,9
32622,29244,prior,46,1,14,2
32623,35823,prior,2,6,10,12
32626,41996,prior,86,3,13,1
32628,36495,prior,17,2,13,22
32636,36500,prior,32,0,13,21
32640,2474,prior,28,2,14,8
32649,53986,prior,32,0,10,10
32655,25638,prior,37,6,7,21
32657,20636,prior,4,0,19,8
32658,51127,prior,47,0,11,2
32659,45724,prior,26,4,9,9
32664,90,prior,58,3,10,5
32666,27520,prior,29,5,16,18
32672,8856,prior,12,6,12,6
32677,61707,prior,20,3,13,16
32679,29933,prior,72,6,21,2
32687,16868,prior,4,3,23,13
32689,18097,prior,6,5,10,10
32690,32508,test,19,5,12,30
32697,52302,prior,31,5,11,9
32706,25971,test,20,2,19,30
32707,25149,prior,12,0,9,4
32708,24806,prior,63,4,8,9
32709,43954,prior,12,1,11,6
32714,40359,test,9,4,9,11
32716,17104,prior,11,3,18,5
32719,26533,prior,2,3,12,16
32722,7280,prior,8,1,12,3
32723,53130,prior,71,3,16,2
32724,54366,train,65,5,11,1
32726,9035,prior,7,6,12,5
32729,14783,prior,1,6,9,
32739,5715,prior,40,5,21,6
32740,6673,prior,13,5,11,9
32741,56514,prior,5,2,15,30
32742,52653,prior,3,2,15,6
32743,52075,prior,11,4,11,30
32745,60368,prior,12,0,17,8
32749,30414,prior,1,0,12,
32751,32498,prior,21,1,19,8
32758,39494,prior,22,3,10,6
32759,12759,prior,34,3,8,17
32762,3484,prior,29,5,6,1
32765,11980,prior,56,6,10,7
32769,24116,train,29,2,16,8
32772,58973,prior,15,4,15,16
32774,9209,prior,36,0,17,14
32776,14264,prior,22,1,12,9
32782,59037,prior,31,1,8,6
32786,10345,prior,28,5,10,3
32787,52809,prior,12,0,20,24
32791,38278,prior,5,0,14,30
32803,9655,prior,44,5,11,0
32805,42996,prior,4,1,10,4
32812,25812,prior,46,4,11,4
32813,11221,prior,15,0,12,14
32816,25366,prior,3,0,10,8
32817,47666,prior,18,5,10,2
32818,56199,prior,4,3,16,30
32820,40768,train,4,0,14,28
32825,19989,prior,2,2,17,8
32827,39942,prior,10,5,9,1
32829,45186,prior,46,6,9,3
32830,10384,prior,21,6,15,17
32833,54724,prior,30,6,20,1
32838,47347,prior,51,5,15,13
32841,58602,prior,3,4,17,5
32843,7321,prior,32,5,20,2
32845,26346,prior,2,0,12,30
32849,1989,prior,3,5,11,11
32851,25644,prior,8,1,15,10
32853,53792,prior,8,1,23,10
32855,30024,prior,48,0,16,10
32860,32390,prior,37,4,20,6
32861,59859,prior,16,6,11,7
32862,42750,prior,2,0,9,7
32864,52660,prior,2,4,10,2
32865,36567,prior,14,4,16,30
32869,23017,prior,15,0,14,6
32871,11631,prior,23,6,10,10
32872,55090,prior,53,1,15,1
32878,19004,test,9,4,16,30
32882,19624,train,13,5,8,19
32884,41474,prior,14,5,19,26
32885,17297,prior,4,1,13,12
32889,33626,prior,35,5,23,4
32891,32051,prior,2,1,18,3
32895,53005,prior,13,1,17,7
32901,2258,prior,39,0,14,8
32902,38365,prior,6,1,11,24
32904,9331,prior,11,6,10,7
32905,45004,prior,21,3,17,2
32908,34535,prior,59,3,8,0
32911,48178,prior,18,5,9,9
32913,19998,prior,10,1,23,17
32914,13409,prior,5,1,16,30
32915,3755,prior,3,0,20,21
32918,31606,prior,33,3,9,2
32922,57051,prior,38,3,12,6
32923,44149,prior,23,2,20,20
32925,35468,prior,2,3,12,10
32927,495,prior,2,2,19,7
32932,42971,prior,69,1,11,5
32939,59398,prior,36,5,13,5
32946,12641,prior,69,0,15,1
32952,20803,prior,37,3,13,5
32953,43575,prior,2,1,19,2
32954,34099,test,9,5,15,30
32955,55795,prior,12,6,6,6
32962,62458,prior,8,5,15,5
32971,27341,prior,10,5,13,7
32980,53294,prior,5,4,10,2
32982,14368,prior,17,5,13,26
32986,8703,prior,6,4,11,2
32989,56617,prior,27,5,13,3
32997,37752,prior,1,1,15,
33007,43351,prior,88,4,9,2
33015,2808,prior,6,4,15,30
33016,20563,prior,10,5,8,10
33019,38353,prior,92,1,9,4
33025,9950,prior,11,1,17,2
33026,21605,prior,15,4,19,0
33027,48093,prior,3,0,14,2
33028,57044,prior,4,5,21,2
33031,26086,test,100,2,9,1
33036,45765,prior,54,0,13,1
33037,17247,prior,28,1,14,6
33041,25308,prior,7,6,10,30
33051,61301,prior,12,0,10,16
33052,17940,prior,33,0,12,14
33053,56034,prior,4,5,10,30
33057,5209,prior,54,5,8,8
33060,33392,prior,33,1,13,16
33071,43736,prior,38,3,11,9
33072,12435,prior,4,0,13,5
33074,46034,prior,7,1,11,21
33078,41227,prior,7,0,12,30
33079,25475,train,6,4,13,30
33082,17615,prior,33,2,21,4
33086,12870,prior,5,1,17,3
33088,51867,prior,70,0,20,0
33090,55623,prior,3,0,8,20
33092,16247,prior,37,3,17,5
33094,38868,prior,4,6,17,24
33096,30047,prior,29,0,17,10
33097,43255,prior,4,0,17,4
33104,394,prior,2,1,14,30
33113,26092,prior,47,1,12,4
33119,126,prior,8,0,12,7
33124,30324,prior,2,4,10,14
33145,55801,train,11,1,19,10
33152,46749,prior,65,1,11,5
33153,54408,prior,53,6,8,4
33160,53170,train,14,4,19,19
33164,47573,train,12,2,12,18
33169,30434,prior,32,6,17,1
33172,47824,prior,30,3,12,5
33174,22792,prior,5,6,18,7
33175,7043,prior,10,2,8,21
33176,31412,prior,9,0,19,7
33180,52085,prior,2,2,16,8
33181,45959,prior,16,3,8,2
33187,24579,prior,9,6,11,13
33194,49019,prior,3,0,11,30
33199,5927,prior,11,3,8,10
33209,35579,prior,5,0,14,30
33218,61405,prior,8,3,17,9
33220,31121,prior,70,5,15,3
33223,45402,prior,12,2,8,13
33224,37966,prior,18,4,13,2
33228,36666,prior,83,3,12,1
33234,34180,prior,6,6,20,26
33236,22695,prior,19,2,23,4
33240,31780,prior,23,3,22,9
33242,5934,prior,19,0,20,2
33243,43591,prior,49,2,12,12
33247,46086,prior,29,1,18,11
33259,32051,prior,20,1,22,3
33260,46748,prior,17,5,22,5
33262,2542,prior,11,4,9,4
33263,29944,prior,4,6,12,4
33264,33529,prior,2,6,9,9
33265,20973,prior,10,1,14,30
33267,62645,prior,35,0,12,5
33268,62351,prior,6,0,21,20
33269,12135,prior,19,2,11,30
33270,21647,prior,36,0,21,12
33271,2315,prior,8,3,7,28
33274,41476,prior,11,3,10,7
33278,44047,prior,18,6,19,9
33286,5639,prior,39,5,7,3
33287,33833,prior,19,0,14,6
33288,47998,prior,21,3,18,17
33293,28427,prior,10,6,10,3
33299,36588,prior,72,4,19,1
33300,45827,prior,35,5,15,1
33305,4990,prior,2,6,13,30
33307,32139,prior,5,6,17,7
33311,13608,prior,20,5,17,4
33315,47841,train,63,0,11,2
33318,5377,prior,73,0,18,4
33321,50562,prior,7,3,17,3
33322,41995,prior,7,4,19,26
33325,37686,prior,11,0,23,6
33327,1937,prior,3,3,10,14
33328,44706,prior,32,2,17,9
33333,2267,prior,4,5,14,2
33336,12784,prior,10,3,0,30
33338,32026,prior,7,5,10,6
33341,48584,prior,14,0,6,27
33356,52963,prior,28,1,14,4
33357,3121,prior,5,5,0,12
33362,31508,prior,47,3,22,4
33373,10510,prior,5,2,12,2
33374,35293,prior,18,6,13,6
33376,33747,prior,41,6,9,9
33377,2735,prior,70,4,7,2
33381,34069,prior,8,4,19,19
33384,32239,prior,1,0,10,
33387,37569,prior,5,3,9,10
33390,43061,prior,19,3,9,0
33392,46019,prior,86,3,14,4
33393,42555,prior,44,6,11,3
33395,58736,prior,3,2,21,2
33397,47136,prior,12,3,11,30
33399,47586,prior,37,6,13,4
33401,51162,prior,51,2,15,3
33405,50940,prior,10,4,9,30
33408,20954,train,15,6,15,14
33414,38126,prior,10,0,21,30
33419,28615,prior,1,0,14,
33421,59112,prior,35,2,20,1
33422,43749,prior,9,0,19,26
33423,33577,prior,5,4,16,14
33424,975,prior,13,0,18,10
33433,17324,prior,2,2,14,30
33438,24765,prior,30,0,11,7
33440,28879,prior,13,0,4,25
33441,55249,prior,14,0,14,14
33443,38065,prior,1,3,6,
33445,8058,prior,15,1,19,2
33447,49912,prior,10,6,16,0
33448,61220,prior,56,5,16,5
33449,29862,prior,10,3,21,6
33452,11727,prior,3,3,9,27
33455,9978,prior,2,5,16,5
33459,8817,prior,18,3,17,3
33461,50218,prior,13,0,6,14
33462,45635,prior,63,6,10,1
33466,21737,prior,3,1,10,6
33469,18446,prior,31,5,8,4
33475,42512,test,4,1,22,30
33479,53458,prior,23,2,15,9
33480,53748,prior,6,5,9,7
33481,33124,prior,37,5,19,5
33482,22488,prior,23,3,8,30
33483,21202,prior,2,4,19,30
33484,41634,prior,1,4,9,
33486,22985,prior,2,2,9,8
33495,37499,prior,78,2,8,3
33496,58589,prior,3,3,14,2
33498,36620,prior,21,3,9,8
33503,23934,prior,3,2,12,30
